,위도,경도,시간,거리
997,35.1313809,126.8592441,26 mins,2.9 km
998,35.12510750000001,126.8550667,34 mins,3.8 km
999,35.1313415,126.8545969,33 mins,3.3 km
1000,35.1417271,126.8754442,23 mins,0.9 km
1001,35.1417271,126.8754442,23 mins,0.9 km
1002,35.1428832,126.8756122,22 mins,0.8 km
1003,35.1430132,126.8753945,22 mins,0.8 km
1004,35.1429912,126.8752037,23 mins,0.8 km
1005,35.1419637,126.8817218,23 mins,0.8 km
1006,35.1378811,126.8702182,29 mins,1.8 km
1007,35.1481653,126.8850427,28 mins,1.5 km
1008,35.1475953,126.8837531,26 mins,1.3 km
1009,35.1469283,126.8840132,25 mins,1.3 km
1010,35.1415956,126.8821031,24 mins,0.8 km
1011,35.1489543,126.8804541,24 mins,1.5 km
1012,35.14097599999999,126.8815103,24 mins,0.8 km
1013,35.1378811,126.8702182,29 mins,1.8 km
1014,35.1440963,126.8847585,26 mins,1.3 km
1015,35.1315275,126.8583966,28 mins,3.0 km
1016,35.164437,126.883186,31 mins,3.9 km
1017,35.144758,126.8856717,27 mins,1.4 km
1018,35.1440963,126.8847585,26 mins,1.3 km
