,위도,경도,시간,거리
467,35.1803259,126.8734307,34 mins,3.8 km
468,35.1738923,126.9362023,39 mins,4.8 km
469,35.179638,126.9036934,29 mins,2.6 km
470,35.190896,126.8916987,16 mins,0.6 km
471,35.1865131,126.9256206,44 mins,3.2 km
472,35.2090158,126.8967343,29 mins,3.3 km
473,35.2056888,126.898611,31 mins,3.1 km
474,35.1808963,126.924344,30 mins,3.8 km
475,35.1849218,126.9216532,34 mins,3.6 km
476,35.1834886,126.9185486,30 mins,3.4 km
477,35.1847941,126.9191842,33 mins,3.5 km
478,35.1792109,126.9165834,23 mins,3.0 km
479,35.1857641,126.9219335,41 mins,2.8 km
480,35.1889754,126.9262634,42 mins,3.4 km
481,35.1857881,126.9206227,40 mins,2.8 km
482,35.2047026,126.8983406,24 mins,2.3 km
483,35.1767683,126.8772214,32 mins,3.1 km
484,35.1813692,126.9354261,49 mins,5.6 km
485,35.2109192,126.8985293,26 mins,3.1 km
486,35.1870513,126.9228097,44 mins,3.1 km
487,35.1815333,126.926381,32 mins,4.0 km
488,35.1858379,126.8902431,24 mins,1.9 km
489,35.2116573,126.882046,47 mins,6.6 km
490,35.20733550000001,126.8620357,1 hour 0 mins,6.3 km
491,35.1961545,126.8716146,48 mins,4.9 km
492,35.2128033,126.8724559,50 mins,6.9 km
493,35.1798127,126.887931,38 mins,2.9 km
494,35.1755718,126.8748881,35 mins,3.3 km
495,35.2051364,126.8964834,27 mins,2.5 km
496,35.16544030000001,126.9310288,47 mins,5.4 km
497,35.1905579,126.8933557,16 mins,0.7 km
498,35.1960191,126.8987967,28 mins,2.0 km
499,35.1750066,126.936003,39 mins,4.8 km
500,35.1766247,126.8736696,35 mins,3.3 km
501,35.2138626,126.8750847,49 mins,6.2 km
502,35.1746115,126.8767949,36 mins,3.4 km
503,35.1863996,126.8985505,18 mins,0.7 km
504,35.1772916,126.873549,35 mins,3.3 km
505,35.2060895,126.8708265,46 mins,5.3 km
506,35.1797739,126.9294162,33 mins,4.4 km
507,35.163356,126.8991898,51 mins,8.1 km
508,35.1854457,126.9212919,41 mins,2.7 km
509,35.1828554,126.9224118,32 mins,3.5 km
510,35.2138354,126.8608428,57 mins,7.9 km
511,35.1877726,126.9238979,46 mins,3.2 km
512,35.2130435,126.8820126,47 mins,6.6 km
513,35.205748,126.8988533,31 mins,3.1 km
514,35.1557004,126.905931,37 mins,6.7 km
515,35.1877538,126.8914879,20 mins,1.7 km
516,35.1787764,126.8770028,30 mins,3.0 km
517,35.1870513,126.9228097,44 mins,3.1 km
518,35.1925135,126.8924893,14 mins,0.5 km
519,35.1886868,126.8904535,20 mins,0.9 km
520,35.1806317,126.9396885,52 mins,6.1 km
521,35.1792242,126.8729228,36 mins,3.9 km
522,35.1907221,126.8930237,16 mins,0.7 km
523,35.1943972,126.9001434,21 mins,1.2 km
524,35.2046011,126.8952392,28 mins,2.5 km
525,35.2118106,126.8690132,52 mins,7.2 km
526,35.1862943,126.9215599,41 mins,2.8 km
527,35.1857641,126.9219335,41 mins,2.8 km
528,35.1888886,126.890805,19 mins,0.9 km
529,35.1886868,126.8904535,20 mins,0.9 km
530,35.1774302,126.9127952,26 mins,2.8 km
531,35.1724402,126.9329262,36 mins,4.6 km
532,35.1853405,126.9208402,41 mins,2.8 km
533,35.2084552,126.8985417,33 mins,3.2 km
534,35.1612919,126.8981874,51 mins,8.1 km
