,위도,경도,시간,거리
489,35.1464498,128.5557983,16 mins,4.7 km
490,35.1459033,128.555936,16 mins,4.7 km
491,35.1202417,128.486934,46 mins,12.8 km
492,35.1827941,128.5588747,9 mins,1.6 km
493,35.2057836,128.5644945,25 mins,4.4 km
494,35.1785881,128.5581849,8 mins,1.2 km
495,35.1710964,128.5584132,12 mins,1.2 km
496,35.212991156626394,128.5823201015787,26 mins,6.4 km
497,35.21147251621043,128.58569920325698,26 mins,6.0 km
498,35.20931977288777,128.5817492188615,22 mins,5.8 km
499,35.2101303155812,128.581930756737,23 mins,5.8 km
500,35.2094075452244,128.585373539161,24 mins,5.8 km
501,35.2129429726071,128.581317659405,26 mins,6.4 km
502,35.212302204194714,128.57468017859173,25 mins,6.9 km
503,35.20704994012002,128.58344342461208,25 mins,5.9 km
504,35.2173331126106,128.577502002613,34 mins,7.2 km
505,35.2167557824515,128.581962681701,33 mins,6.8 km
506,35.2104221874854,128.571978753346,29 mins,7.4 km
507,35.21843422773512,128.5795209715268,46 mins,7.7 km
508,35.21703448186792,128.58518361556054,35 mins,6.9 km
509,35.2173223005091,128.577501793372,34 mins,7.2 km
510,35.2098081093672,128.570407607602,26 mins,7.3 km
511,35.2186208951479,128.57550180545,36 mins,7.6 km
512,35.215721676123884,128.5882549550444,31 mins,6.7 km
513,35.2064019230833,128.57009165274,23 mins,4.6 km
514,35.2158990038808,128.569409179535,29 mins,6.9 km
515,35.21940179645011,128.5695029792152,31 mins,7.3 km
516,35.21828324518638,128.58093803896577,46 mins,7.9 km
517,35.2185978408306,128.584998767719,33 mins,7.3 km
518,35.21981472717641,128.572545362761,31 mins,7.3 km
519,35.214940054548734,128.56962023625067,30 mins,6.9 km
520,35.2137545542218,128.569649024611,29 mins,6.6 km
521,35.2143018571836,128.569699096186,30 mins,6.7 km
522,35.21614024128284,128.56574367534873,35 mins,7.2 km
523,35.21001990200337,128.56539773151334,29 mins,7.7 km
524,35.2020071243198,128.568728975476,18 mins,3.9 km
525,35.2015914430937,128.568536517578,17 mins,3.9 km
526,35.2074552528708,128.564191128047,28 mins,4.6 km
527,35.2220379794506,128.569984265543,31 mins,7.6 km
528,35.2236720497267,128.584565878976,35 mins,7.7 km
529,35.222902233402806,128.58664203099372,31 mins,7.5 km
530,35.2057513779183,128.563534753215,26 mins,4.4 km
531,35.21718439750322,128.56396048063493,34 mins,8.9 km
532,35.20240887983372,128.5658204035445,19 mins,4.0 km
533,35.19948508181572,128.56993983518277,18 mins,3.7 km
534,35.200232741230224,128.56850819303645,17 mins,4.0 km
535,35.21496544178576,128.56313161698915,31 mins,8.3 km
536,35.21396198729386,128.56253254792617,29 mins,8.2 km
537,35.1994934614005,128.569919135138,18 mins,3.7 km
538,35.2156164535573,128.562827823258,32 mins,8.4 km
539,35.213940589681606,128.56251456724388,29 mins,8.2 km
540,35.221090595151,128.566868934391,34 mins,9.4 km
