,위도,경도,시간,거리
327,35.6026167,129.3703681,50 mins,7.1 km
328,35.626734,129.4377627,1 hour 37 mins,20.4 km
329,35.6423714,129.3533512,11 mins,0.4 km
330,35.632014,129.4378682,1 hour 37 mins,21.0 km
331,35.5879107,129.3604917,35 mins,7.1 km
332,35.6548634,129.3505346,20 mins,3.6 km
333,35.630435,129.3403839,27 mins,2.7 km
334,35.5873068,129.3644716,38 mins,7.7 km
335,35.6447045,129.3511737,14 mins,0.7 km
336,35.5900835,129.3672222,40 mins,7.8 km
337,35.6291286,129.3430051,25 mins,2.6 km
338,35.6446527,129.3551931,12 mins,0.6 km
339,35.6291286,129.3430051,25 mins,2.6 km
340,35.626734,129.4377627,1 hour 37 mins,20.4 km
341,35.5507236,129.2968229,1 hour 18 mins,16.8 km
342,35.553322,129.3551647,1 hour 18 mins,12.3 km
343,35.632014,129.4378682,1 hour 37 mins,21.0 km
344,35.5837349,129.3662142,40 mins,8.1 km
345,35.631145,129.3375465,30 mins,2.8 km
346,35.6298042,129.3545235,20 mins,2.6 km
347,35.6052449,129.3684851,49 mins,7.4 km
348,35.632014,129.4378682,1 hour 37 mins,21.0 km
349,35.6379868,129.3273607,49 mins,5.1 km
350,35.6349324,129.3643305,20 mins,1.3 km
351,35.5507824,129.3834035,56 mins,13.6 km
352,35.6350973,129.36423,19 mins,1.3 km
353,35.5933095,129.3655351,48 mins,6.8 km
354,35.630605,129.336089,41 mins,4.1 km
355,35.6003132,129.3638135,49 mins,6.7 km
356,35.5452228,129.3850587,1 hour 0 mins,14.5 km
357,35.6052449,129.3684851,49 mins,7.4 km
358,35.6331408,129.334248,41 mins,4.2 km
359,35.5507236,129.2968229,1 hour 18 mins,16.8 km
360,35.6014868,129.3653166,49 mins,6.7 km
361,35.5879243,129.3656885,36 mins,7.6 km
362,35.6299229,129.3547763,20 mins,2.6 km
363,35.5536355,129.3561075,1 hour 17 mins,12.2 km
364,35.5530485,129.35758,1 hour 15 mins,12.1 km
365,35.6418752,129.3615052,13 mins,0.9 km
366,35.54489600000001,129.3851504,59 mins,14.4 km
367,35.5507824,129.3834035,56 mins,13.6 km
368,35.5406527,129.3862528,58 mins,14.3 km
369,35.5507824,129.3834035,56 mins,13.6 km
370,35.6019903,129.3635001,46 mins,6.5 km
371,35.6310372,129.3386228,29 mins,2.8 km
372,35.6425661,129.357502,11 mins,0.6 km
373,35.633271,129.3339381,41 mins,4.3 km
374,35.5934418,129.3620304,39 mins,6.8 km
375,35.6342542,129.3323592,44 mins,4.4 km
376,35.6428545,129.3580929,11 mins,0.6 km
377,35.6370733,129.3648308,17 mins,1.2 km
378,35.6310372,129.3386228,29 mins,2.8 km
379,35.6434048,129.3584744,12 mins,0.7 km
380,35.6376159,129.438881,1 hour 40 mins,21.6 km
381,35.6345914,129.333092,43 mins,4.4 km
382,35.6447045,129.3511737,14 mins,0.7 km
383,35.632014,129.4378682,1 hour 37 mins,21.0 km
384,35.6317324,129.3335241,42 mins,4.1 km
385,35.6334725,129.3326834,43 mins,4.4 km
386,35.5448504,129.3848336,59 mins,14.4 km
387,35.633271,129.3339381,41 mins,4.3 km
388,35.5879167,129.3673932,38 mins,7.7 km
389,35.6296239,129.354147,20 mins,2.6 km
390,35.64511,129.3516066,16 mins,0.8 km
391,35.5862288,129.3639296,40 mins,8.0 km
392,35.5851674,129.3649708,38 mins,7.9 km
393,35.6447045,129.3511737,14 mins,0.7 km
394,35.6322831,129.3498505,15 mins,2.3 km
395,35.5324105,129.3915986,1 hour 2 mins,15.8 km
396,35.5343601,129.3914887,1 hour 0 mins,15.2 km
397,35.5329503,129.3911711,1 hour 1 min,15.3 km
398,35.5585127,129.3609116,1 hour 12 mins,11.1 km
399,35.5349843,129.3908573,59 mins,15.2 km
400,35.6418752,129.3615052,13 mins,0.9 km
401,35.626942,129.4419191,1 hour 28 mins,21.3 km
402,35.6318252,129.3430599,22 mins,2.4 km
403,35.5558239,129.3530807,1 hour 21 mins,12.0 km
404,35.64031910000001,129.3494383,11 mins,1.1 km
405,35.6388823,129.3607696,11 mins,0.8 km
406,35.630245,129.3554506,21 mins,2.6 km
407,35.64511,129.3516066,16 mins,0.8 km
408,35.6534079,129.3499267,19 mins,3.5 km
409,35.5917866,129.3605764,38 mins,6.7 km
410,35.6427789,129.3576725,11 mins,0.6 km
411,35.6334725,129.3326834,43 mins,4.4 km
412,35.632014,129.4378682,1 hour 37 mins,21.0 km
413,35.644772,129.3531122,13 mins,0.7 km
414,35.6434048,129.3584744,12 mins,0.7 km
415,35.5345005,129.390011,58 mins,15.1 km
416,35.587813,129.3653021,37 mins,7.6 km
417,35.589762,129.3657895,39 mins,7.7 km
418,35.6287711,129.3444274,25 mins,2.5 km
419,35.6379048,129.4369727,1 hour 41 mins,21.7 km
420,35.6346951,129.3516178,17 mins,2.1 km
421,35.6310709,129.3500716,15 mins,2.3 km
422,35.6438307,129.3545408,11 mins,0.5 km
423,35.6437215,129.3544276,11 mins,0.4 km
424,35.4794895,129.4093678,1 hour 35 mins,27.7 km
425,35.6369566,129.4370384,1 hour 39 mins,21.6 km
426,35.6482787,129.3549781,20 mins,1.0 km
427,35.6207175,129.4405352,1 hour 37 mins,19.8 km
428,35.62885800000001,129.3412324,38 mins,3.3 km
429,35.6352473,129.3484708,13 mins,1.8 km
430,35.6370733,129.3648308,17 mins,1.2 km
431,35.6434048,129.3584744,12 mins,0.7 km
432,35.6435256,129.3489828,11 mins,0.8 km
433,35.6618126,129.3385474,24 mins,4.3 km
434,35.6328353,129.3585995,22 mins,1.5 km
435,35.6394277,129.362163,12 mins,0.9 km
436,35.5916111,129.3599037,37 mins,6.6 km
437,35.4794895,129.4093678,1 hour 35 mins,27.7 km
438,35.6437523,129.3487444,12 mins,0.8 km
439,35.6299959,129.3435742,24 mins,2.5 km
440,35.6335251,129.3332699,42 mins,4.3 km
441,35.6418414,129.3536124,11 mins,0.4 km
442,35.6418414,129.3536124,11 mins,0.4 km
443,35.6433531,129.3540984,11 mins,0.4 km
444,35.644772,129.3531122,13 mins,0.7 km
445,35.5932129,129.3658074,47 mins,6.8 km
446,35.64511,129.3516066,16 mins,0.8 km
447,35.6334725,129.3326834,43 mins,4.4 km
448,35.6346772,129.3638262,20 mins,1.3 km
449,35.6207175,129.4405352,1 hour 37 mins,19.8 km
450,35.5526835,129.3574523,1 hour 15 mins,12.1 km
451,35.5838447,129.3644335,40 mins,8.4 km
452,35.6418752,129.3615052,13 mins,0.9 km
453,35.6302517,129.33987,28 mins,2.7 km
454,35.5853527,129.3667612,38 mins,7.9 km
455,35.6317324,129.3335241,42 mins,4.1 km
456,35.6299076,129.342159,25 mins,2.6 km
457,35.626734,129.4377627,1 hour 37 mins,20.4 km
458,35.592409,129.3677841,46 mins,6.7 km
459,35.6414996,129.3479624,11 mins,1.1 km
