,위도,경도,시간,거리
312,37.321239,127.0934594,5 mins,0.6 km
313,37.3127782,127.0924621,19 mins,1.2 km
314,37.2981479,127.0705202,15 mins,3.8 km
315,37.3090961,127.076447,24 mins,1.9 km
316,37.3319702,127.122438,36 mins,4.1 km
317,37.2977514,127.0746846,22 mins,4.4 km
318,37.3051261,127.0871091,30 mins,2.5 km
319,37.331961,127.1254499,37 mins,4.2 km
320,37.32280739999999,127.11496,30 mins,3.1 km
321,37.2981479,127.0705202,15 mins,3.8 km
322,37.3317748,127.096314,17 mins,2.8 km
323,37.3081635,127.0848283,26 mins,2.2 km
324,37.3245324,127.0946874,15 mins,1.0 km
325,37.3084406,127.0738204,26 mins,2.1 km
326,37.3236678,127.0962454,14 mins,1.2 km
327,37.3270348,127.0961375,17 mins,1.6 km
328,37.3068137,127.0845283,25 mins,2.2 km
329,37.3095169,127.0858244,25 mins,1.9 km
330,37.3286678,127.1154197,31 mins,3.1 km
331,37.2980518,127.0689812,14 mins,3.7 km
332,37.32667319999999,127.0728751,18 mins,2.1 km
333,37.331955,127.1262802,38 mins,4.2 km
334,37.3214143,127.0955196,14 mins,0.9 km
335,37.3065981,127.0854036,26 mins,2.3 km
336,37.3403622,127.0961854,22 mins,3.9 km
337,37.3225707,127.0786907,15 mins,1.1 km
338,37.3202298,127.0683434,28 mins,2.9 km
339,37.3236594,127.0790598,15 mins,1.4 km
340,37.3123014,127.0910107,20 mins,1.3 km
341,37.332216,127.1273428,40 mins,5.3 km
342,37.3225021,127.0955611,13 mins,0.8 km
343,37.3245324,127.0946874,15 mins,1.0 km
344,37.3214143,127.0955196,14 mins,0.9 km
345,37.3061694,127.0846902,26 mins,2.2 km
346,37.3216561,127.0953033,13 mins,0.8 km
347,37.3216561,127.0953033,13 mins,0.8 km
348,37.3156917,127.0712699,24 mins,2.3 km
349,37.3056643,127.0848348,27 mins,2.3 km
350,37.2973309,127.0696643,13 mins,3.7 km
351,37.315997,127.0745594,24 mins,2.0 km
352,37.2980518,127.0689812,14 mins,3.7 km
353,37.2985196,127.06911,15 mins,3.8 km
354,37.3257642,127.1149683,30 mins,3.0 km
355,37.3127782,127.0924621,19 mins,1.2 km
356,37.3453637,127.0929579,32 mins,4.5 km
357,37.3090961,127.076447,24 mins,1.9 km
358,37.319967,127.0621928,28 mins,3.6 km
359,37.3144406,127.0841058,17 mins,0.8 km
360,37.3167455,127.0682893,25 mins,2.6 km
361,37.3319576,127.1257831,38 mins,4.2 km
362,37.3056643,127.0848348,27 mins,2.3 km
363,37.3056643,127.0848348,27 mins,2.3 km
364,37.3219864,127.0960339,14 mins,0.9 km
365,37.3164799,127.0832474,14 mins,0.7 km
366,37.3060935,127.0882989,30 mins,2.5 km
367,37.3358917,127.0906966,25 mins,2.9 km
368,37.3290905,127.0999751,20 mins,1.9 km
369,37.335957,127.0933362,21 mins,2.7 km
370,37.3061694,127.0846902,26 mins,2.2 km
371,37.2982882,127.0690472,14 mins,3.8 km
372,37.3251004,127.1190596,35 mins,4.5 km
373,37.2977566,127.0645557,15 mins,3.6 km
374,37.299915,127.0803405,32 mins,3.2 km
375,37.3311633,127.0911308,15 mins,2.5 km
376,37.3318915,127.127228,40 mins,5.3 km
377,37.3385193,127.095965,15 mins,3.0 km
378,37.324553,127.077096,14 mins,1.5 km
379,37.3144406,127.0841058,17 mins,0.8 km
380,37.3319702,127.122438,36 mins,4.1 km
381,37.3143064,127.0825594,20 mins,1.2 km
382,37.3453637,127.0929579,32 mins,4.5 km
383,37.3219864,127.0960339,14 mins,0.9 km
384,37.3269771,127.1222681,37 mins,4.9 km
385,37.3199959,127.0859538,13 mins,0.6 km
386,37.3237539,127.0764567,15 mins,1.4 km
387,37.3050942,127.0827518,28 mins,2.4 km
388,37.3341211,127.1222006,37 mins,4.3 km
389,37.3167455,127.0682893,25 mins,2.6 km
390,37.323262,127.0779366,14 mins,1.3 km
391,37.3322241,127.1235443,36 mins,4.1 km
392,37.3284665,127.0677715,19 mins,2.7 km
393,37.3237539,127.0764567,15 mins,1.4 km
394,37.323262,127.0779366,14 mins,1.3 km
395,37.3393084,127.0948278,26 mins,3.0 km
396,37.335623,127.0966329,22 mins,2.9 km
397,37.3417135,127.0687168,42 mins,4.9 km
398,37.3262667,127.0945467,18 mins,1.7 km
400,37.3061694,127.0846902,26 mins,2.2 km
401,37.3004772,127.0746419,30 mins,2.9 km
402,37.2980518,127.0689812,14 mins,3.7 km
403,37.2973309,127.0696643,13 mins,3.7 km
404,37.3088526,127.0852428,25 mins,1.9 km
405,37.3319702,127.122438,36 mins,4.1 km
406,37.3068137,127.0845283,25 mins,2.2 km
407,37.3378101,127.0935947,23 mins,2.9 km
408,37.3284973,127.112211,32 mins,3.0 km
409,37.3357397,127.0933702,21 mins,2.7 km
410,37.323812,127.0964858,14 mins,1.1 km
411,37.3332289,127.0911443,17 mins,2.8 km
412,37.3330077,127.1185967,38 mins,3.9 km
413,37.3284665,127.0677715,19 mins,2.7 km
414,37.3215178,127.0956901,14 mins,0.9 km
415,37.3123014,127.0910107,20 mins,1.3 km
416,37.3123014,127.0910107,20 mins,1.3 km
417,37.301734,127.0767885,28 mins,3.0 km
418,37.2977514,127.0746846,22 mins,4.4 km
419,37.323121,127.0797895,15 mins,1.1 km
420,37.3042745,127.0905957,35 mins,4.2 km
421,37.3317748,127.096314,17 mins,2.8 km
422,37.3095169,127.0858244,25 mins,1.9 km
423,37.3195802,127.0604989,30 mins,3.7 km
424,37.3203085,127.0915714,5 mins,0.5 km
425,37.3148439,127.0981542,24 mins,1.8 km
426,37.3188949,127.0868428,11 mins,0.4 km
427,37.2975995,127.067117,15 mins,3.8 km
428,37.331961,127.1254499,37 mins,4.2 km
