,위도,경도,시간,거리
541,35.2057513779183,128.563534753215,1 hour 28 mins,20.3 km
542,35.21718439750322,128.56396048063493,1 hour 36 mins,21.3 km
543,35.20240887983372,128.5658204035445,1 hour 21 mins,19.8 km
544,35.19948508181572,128.56993983518277,1 hour 23 mins,20.0 km
545,35.200232741230224,128.56850819303645,1 hour 20 mins,19.8 km
546,35.21496544178576,128.56313161698915,1 hour 37 mins,21.3 km
547,35.21396198729386,128.56253254792617,1 hour 38 mins,21.4 km
548,35.1994934614005,128.569919135138,1 hour 23 mins,20.0 km
549,35.2156164535573,128.562827823258,1 hour 37 mins,21.4 km
550,35.213940589681606,128.56251456724388,1 hour 38 mins,21.4 km
551,35.221090595151,128.566868934391,1 hour 33 mins,21.5 km
